area,sex,year,age,f
1,2,1956,17,0.00132525
1,2,1957,17,0.00215425000000002
1,2,1958,17,0.00450200000000001
1,2,1959,17,0.00304650000000001
1,2,1960,17,0.00270125000000004
1,2,1961,17,0.00378325000000002
1,2,1962,17,0.00834825
1,2,1963,17,0.00945325000000002
1,2,1964,17,0.00592575000000001
1,2,1965,17,0.0172715
1,2,1966,17,0.01667625
1,2,1967,17,0.011264
1,2,1968,17,0.02415525
1,2,1969,17,0.01534025
1,2,1970,17,0.01653
1,2,1971,17,0.0263855
1,2,1972,17,0.02719875
1,2,1973,17,0.025432
1,2,1974,17,0.0310045
1,2,1975,17,0.01514725
1,2,1976,17,0.02640175
1,2,1977,17,0.00598475000000004
1,2,1978,17,0.0126565
1,2,1979,17,0.01787125
1,2,1980,17,0.0221395
1,2,1981,17,0.02526125
1,2,1982,17,0.02784475
1,2,1983,17,0.01858125
1,2,1984,17,0.0213495
1,2,1985,17,0.02738925
1,2,1986,17,0.022274
1,2,1987,17,0.02331175
1,2,1988,17,0.03192175
1,2,1989,17,0.0308735
1,2,1990,17,0.0234125
1,2,1991,17,0.02199175
1,2,1992,17,0.028011
1,2,1993,17,0.02186525
1,2,1994,17,0.0258535
1,2,1995,17,0.018631
1,2,1996,17,0.03384975
1,2,1997,17,0.06211175
1,2,1998,17,0.06796275
1,2,1999,17,0.07293675
1,2,2000,17,0.07373725
1,2,2001,17,0.07286875
1,2,2002,17,0.0790215
1,2,2003,17,0.067713
1,2,2004,17,0.06277625
1,2,2005,17,0.05612475
1,2,2006,17,0.0372535
1,2,2007,17,0.0349435
1,2,2008,17,0.03670025
1,2,2009,17,0.034486
1,2,2010,17,0.035475
1,2,2011,17,0.0380715
1,2,2012,17,0.039578
1,2,2013,17,0.03670775
1,2,2014,17,0.03844275
1,2,2015,17,0.037236
1,2,2016,17,0.041474
1,2,2017,17,0.0470625
1,2,2018,17,0.0479975
1,2,2019,17,0.0526105
1,2,2020,17,0.03140725
1,2,2021,17,0.03160775
1,2,2022,17,0.0368305
1,2,2023,17,0.057007
1,2,1952,18,0.000284000000000006
1,2,1953,18,0.00079700000000002
1,2,1954,18,0.00407775000000002
1,2,1955,18,0.00216675000000002
1,2,1956,18,0.00132350000000001
1,2,1957,18,0.0021515
1,2,1958,18,0.00449799999999997
1,2,1959,18,0.00304425
1,2,1960,18,0.00269925000000001
1,2,1961,18,0.00377825000000001
1,2,1962,18,0.00834150000000003
1,2,1963,18,0.0094465
1,2,1964,18,0.0059215
1,2,1965,18,0.0172595
1,2,1966,18,0.0166645
1,2,1967,18,0.01125625
1,2,1968,18,0.024139
1,2,1969,18,0.01532925
1,2,1970,18,0.01651925
1,2,1971,18,0.02636725
1,2,1972,18,0.027183
1,2,1973,18,0.025413
1,2,1974,18,0.03098575
1,2,1975,18,0.0151375
1,2,1976,18,0.02638425
1,2,1977,18,0.00597899999999998
1,2,1978,18,0.01264675
1,2,1979,18,0.017856
1,2,1980,18,0.0221215
1,2,1981,18,0.02523775
1,2,1982,18,0.02782425
1,2,1983,18,0.018567
1,2,1984,18,0.0213335
1,2,1985,18,0.02736925
1,2,1986,18,0.02225825
1,2,1987,18,0.023297
1,2,1988,18,0.03189975
1,2,1989,18,0.0308545
1,2,1990,18,0.023398
1,2,1991,18,0.02197875
1,2,1992,18,0.027995
1,2,1993,18,0.02185075
1,2,1994,18,0.02583525
1,2,1995,18,0.01861775
1,2,1996,18,0.033828
1,2,1997,18,0.06207275
1,2,1998,18,0.06792125
1,2,1999,18,0.0728905
1,2,2000,18,0.073689
1,2,2001,18,0.07282025
1,2,2002,18,0.0789705
1,2,2003,18,0.06766375
1,2,2004,18,0.06273575
1,2,2005,18,0.05608625
1,2,2006,18,0.03722725
1,2,2007,18,0.034919
1,2,2008,18,0.0366745
1,2,2009,18,0.03445825
1,2,2010,18,0.03544375
1,2,2011,18,0.038031
1,2,2012,18,0.0395405
1,2,2013,18,0.036674
1,2,2014,18,0.03841175
1,2,2015,18,0.03720775
1,2,2016,18,0.0414455
1,2,2017,18,0.04702875
1,2,2018,18,0.04795825
1,2,2019,18,0.05257075
1,2,2020,18,0.031386
1,2,2021,18,0.031586
1,2,2022,18,0.03680175
1,2,2023,18,0.05696625
1,2,1952,19,0.000282500000000019
1,2,1953,19,0.000795250000000025
1,2,1954,19,0.00407299999999999
1,2,1955,19,0.002164
1,2,1956,19,0.00132150000000003
1,2,1957,19,0.00214825000000002
1,2,1958,19,0.00449299999999997
1,2,1959,19,0.00304100000000002
1,2,1960,19,0.00269600000000003
1,2,1961,19,0.00377274999999999
1,2,1962,19,0.00833400000000001
1,2,1963,19,0.00943825000000004
1,2,1964,19,0.00591649999999999
1,2,1965,19,0.0172465
1,2,1966,19,0.0166515
1,2,1967,19,0.0112475
1,2,1968,19,0.024121
1,2,1969,19,0.0153175
1,2,1970,19,0.01650725
1,2,1971,19,0.0263475
1,2,1972,19,0.02716525
1,2,1973,19,0.0253925
1,2,1974,19,0.030965
1,2,1975,19,0.015126
1,2,1976,19,0.02636525
1,2,1977,19,0.00597200000000003
1,2,1978,19,0.01263575
1,2,1979,19,0.017839
1,2,1980,19,0.0221015
1,2,1981,19,0.025212
1,2,1982,19,0.02780125
1,2,1983,19,0.01855125
1,2,1984,19,0.02131525
1,2,1985,19,0.02734725
1,2,1986,19,0.02224075
1,2,1987,19,0.0232805
1,2,1988,19,0.031876
1,2,1989,19,0.03083275
1,2,1990,19,0.0233815
1,2,1991,19,0.02196425
1,2,1992,19,0.02797675
1,2,1993,19,0.02183475
1,2,1994,19,0.0258155
1,2,1995,19,0.018603
1,2,1996,19,0.03380375
1,2,1997,19,0.062031
1,2,1998,19,0.067876
1,2,1999,19,0.0728405
1,2,2000,19,0.07363675
1,2,2001,19,0.072768
1,2,2002,19,0.07891475
1,2,2003,19,0.06761025
1,2,2004,19,0.0626915
1,2,2005,19,0.05604425
1,2,2006,19,0.03719875
1,2,2007,19,0.034892
1,2,2008,19,0.03664525
1,2,2009,19,0.03442775
1,2,2010,19,0.03540975
1,2,2011,19,0.037987
1,2,2012,19,0.03949925
1,2,2013,19,0.03663725
1,2,2014,19,0.03837875
1,2,2015,19,0.0371765
1,2,2016,19,0.04141475
1,2,2017,19,0.04699225
1,2,2018,19,0.0479155
1,2,2019,19,0.052527
1,2,2020,19,0.03136275
1,2,2021,19,0.03156225
1,2,2022,19,0.036771
1,2,2023,19,0.05692225
2,1,1952,0,7.50000000104833e-07
2,1,1953,0,2.75000000005132e-06
2,1,1954,0,5.17500000000171e-05
2,1,1955,0,0.000176750000000059
2,1,1956,0,0.000135500000000066
2,1,1957,0,0.000172999999999979
2,1,1958,0,0.000200250000000013
2,1,1959,0,0.000190000000000023
2,1,1960,0,0.000155250000000051
2,1,1961,0,0.000314000000000036
2,1,1962,0,0.000233750000000033
2,1,1963,0,0.000484249999999964
2,1,1964,0,0.000154750000000092
2,1,1965,0,0.000238249999999995
2,1,1966,0,0.000294000000000016
2,1,1967,0,0.000442250000000088
2,1,1968,0,0.000147250000000043
2,1,1969,0,0.00014225000000001
2,1,1970,0,0.000146250000000014
2,1,1971,0,0.000146500000000049
2,1,1972,0,0.000196250000000009
2,1,1973,0,0.000129000000000046
2,1,1974,0,0.000281250000000011
2,1,1975,0,0.000689249999999975
2,1,1976,0,0.000747999999999971
2,1,1977,0,0.000472750000000022
2,1,1978,0,0.000475500000000073
2,1,1979,0,0.000928999999999958
2,1,1980,0,0.000784000000000007
2,1,1981,0,0.000982999999999956
2,1,1982,0,0.00058025000000006
2,1,1983,0,0.000551500000000038
2,1,1984,0,0.000696750000000024
2,1,1985,0,0.00111375000000002
2,1,1986,0,0.000859249999999978
2,1,1987,0,0.00100699999999998
2,1,1988,0,0.00198350000000003
2,1,1989,0,0.00118724999999997
2,1,1990,0,0.00130325000000009
2,1,1991,0,0.00098750000000003
2,1,1992,0,0.00139475
2,1,1993,0,0.00124299999999999
2,1,1994,0,0.00193250000000011
2,1,1995,0,0.0015670000000001
2,1,1996,0,0.001529
2,1,1997,0,0.00140174999999998
2,1,1998,0,0.00303700000000007
2,1,1999,0,0.00328675
2,1,2000,0,0.003135
2,1,2001,0,0.00414700000000001
2,1,2002,0,0.00740574999999999
2,1,2003,0,0.00556400000000001
2,1,2004,0,0.00802225000000001
2,1,2005,0,0.00472125000000001
2,1,2006,0,0.00732825000000004
2,1,2007,0,0.00567300000000004
2,1,2008,0,0.00761275000000006
2,1,2009,0,0.00852549999999996
2,1,2010,0,0.00557974999999999
2,1,2011,0,0.00835350000000001
2,1,2012,0,0.00794349999999999
2,1,2013,0,0.00889075000000006
2,1,2014,0,0.0108015
2,1,2015,0,0.0118995000000001
2,1,2016,0,0.011548
2,1,2017,0,0.01211775
2,1,2018,0,0.01328475
2,1,2019,0,0.01025025
2,1,2020,0,0.00646600000000008
2,1,2021,0,0.00634100000000004
2,1,2022,0,0.00786975000000001
2,1,2023,0,0.00637725
2,1,1952,1,2.50000000001638e-06
2,1,1953,1,1.09999999999832e-05
2,1,1954,1,0.000315999999999983
2,1,1955,1,0.00115474999999998
2,1,1956,1,0.000992250000000028
2,1,1957,1,0.000788999999999984
2,1,1958,1,0.00110549999999998
2,1,1959,1,0.00149050000000001
2,1,1960,1,0.000880500000000006
2,1,1961,1,0.00168125000000002
2,1,1962,1,0.001052
2,1,1963,1,0.00223950000000001
2,1,1964,1,0.000834999999999975
2,1,1965,1,0.00124099999999999
2,1,1966,1,0.00175399999999998
2,1,1967,1,0.00205650000000002
2,1,1968,1,0.00113525000000003
2,1,1969,1,0.00119599999999997
2,1,1970,1,0.000950249999999986
2,1,1971,1,0.001247
2,1,1972,1,0.00149199999999999
2,1,1973,1,0.000885750000000018
2,1,1974,1,0.00165550000000003
2,1,1975,1,0.00284225000000005
2,1,1976,1,0.00363950000000002
2,1,1977,1,0.00221375000000001
2,1,1978,1,0.00206675000000001
2,1,1979,1,0.00412400000000002
2,1,1980,1,0.00401799999999997
2,1,1981,1,0.00467275
2,1,1982,1,0.00346400000000002
2,1,1983,1,0.00260525
2,1,1984,1,0.00329649999999998
2,1,1985,1,0.00496825000000001
2,1,1986,1,0.00435875000000002
2,1,1987,1,0.00465199999999999
2,1,1988,1,0.00874425000000001
2,1,1989,1,0.00586474999999997
2,1,1990,1,0.00594850000000002
2,1,1991,1,0.004519
2,1,1992,1,0.00569324999999998
2,1,1993,1,0.00536674999999998
2,1,1994,1,0.00832975000000002
2,1,1995,1,0.00635025
2,1,1996,1,0.00716700000000003
2,1,1997,1,0.006602
2,1,1998,1,0.01360225
2,1,1999,1,0.01639275
2,1,2000,1,0.018805
2,1,2001,1,0.025618
2,1,2002,1,0.033826
2,1,2003,1,0.02967
2,1,2004,1,0.040621
2,1,2005,1,0.0262765
2,1,2006,1,0.04129725
2,1,2007,1,0.0360595
2,1,2008,1,0.0382205
2,1,2009,1,0.03899325
2,1,2010,1,0.027588
2,1,2011,1,0.0395745
2,1,2012,1,0.0392725
2,1,2013,1,0.0408095
2,1,2014,1,0.04949275
2,1,2015,1,0.05364175
2,1,2016,1,0.0488952499999999
2,1,2017,1,0.05106775
2,1,2018,1,0.0594074999999999
2,1,2019,1,0.04443875
2,1,2020,1,0.0315005
2,1,2021,1,0.031067
2,1,2022,1,0.03438925
2,1,2023,1,0.03092175
2,1,1952,2,3.75000000002457e-06
2,1,1953,2,1.87500000000118e-05
2,1,1954,2,0.000771250000000001
2,1,1955,2,0.00292074999999997
2,1,1956,2,0.00255025000000003
2,1,1957,2,0.00153600000000004
2,1,1958,2,0.00249050000000001
2,1,1959,2,0.00382725
2,1,1960,2,0.00222850000000002
2,1,1961,2,0.00406800000000002
2,1,1962,2,0.00204775000000001
2,1,1963,2,0.00447400000000003
2,1,1964,2,0.00177500000000003
2,1,1965,2,0.00260575000000002
2,1,1966,2,0.00424200000000002
2,1,1967,2,0.00463775
2,1,1968,2,0.00296975000000005
2,1,1969,2,0.00360250000000001
2,1,1970,2,0.00258225000000001
2,1,1971,2,0.00412450000000003
2,1,1972,2,0.00461024999999998
2,1,1973,2,0.00271975000000002
2,1,1974,2,0.00441950000000002
2,1,1975,2,0.00563675000000002
2,1,1976,2,0.00806250000000003
2,1,1977,2,0.004714
2,1,1978,2,0.00384025000000005
2,1,1979,2,0.00871725000000001
2,1,1980,2,0.00879475000000002
2,1,1981,2,0.011017
2,1,1982,2,0.00918924999999998
2,1,1983,2,0.00619524999999999
2,1,1984,2,0.00722925000000002
2,1,1985,2,0.00992149999999997
2,1,1986,2,0.01061975
2,1,1987,2,0.0106645
2,1,1988,2,0.0182
2,1,1989,2,0.01216175
2,1,1990,2,0.01220275
2,1,1991,2,0.00931925
2,1,1992,2,0.011076
2,1,1993,2,0.00984299999999999
2,1,1994,2,0.015751
2,1,1995,2,0.0114075
2,1,1996,2,0.01393925
2,1,1997,2,0.01314975
2,1,1998,2,0.0257085
2,1,1999,2,0.03156975
2,1,2000,2,0.039133
2,1,2001,2,0.053989
2,1,2002,2,0.06434775
2,1,2003,2,0.063293
2,1,2004,2,0.0833155
2,1,2005,2,0.0590075
2,1,2006,2,0.09316725
2,1,2007,2,0.09138275
2,1,2008,2,0.083502
2,1,2009,2,0.07649325
2,1,2010,2,0.05802525
2,1,2011,2,0.07910825
2,1,2012,2,0.080816
2,1,2013,2,0.081736
2,1,2014,2,0.09592025
2,1,2015,2,0.10470175
2,1,2016,2,0.0909825
2,1,2017,2,0.0936
2,1,2018,2,0.11358125
2,1,2019,2,0.0846015
2,1,2020,2,0.06811375
2,1,2021,2,0.0663685
2,1,2022,2,0.0677655
2,1,2023,2,0.065685
2,1,1952,3,4.24999999998343e-06
2,1,1953,3,2.09999999999932e-05
2,1,1954,3,0.00102674999999997
2,1,1955,3,0.00405924999999996
2,1,1956,3,0.00344824999999999
2,1,1957,3,0.00184474999999995
2,1,1958,3,0.00321974999999997
2,1,1959,3,0.00519724999999999
2,1,1960,3,0.00307774999999999
2,1,1961,3,0.00551774999999999
2,1,1962,3,0.002498
2,1,1963,3,0.00551550000000001
2,1,1964,3,0.00224249999999998
2,1,1965,3,0.00325299999999995
2,1,1966,3,0.00572699999999998
2,1,1967,3,0.00624949999999996
2,1,1968,3,0.00417649999999997
2,1,1969,3,0.00548849999999995
2,1,1970,3,0.00379774999999999
2,1,1971,3,0.00683899999999998
2,1,1972,3,0.00727774999999997
2,1,1973,3,0.00421874999999994
2,1,1974,3,0.00652274999999997
2,1,1975,3,0.00724874999999997
2,1,1976,3,0.010833
2,1,1977,3,0.00621424999999998
2,1,1978,3,0.00454450000000001
2,1,1979,3,0.01135275
2,1,1980,3,0.01150675
2,1,1981,3,0.01552575
2,1,1982,3,0.013511
2,1,1983,3,0.00874399999999997
2,1,1984,3,0.00966974999999998
2,1,1985,3,0.0123845
2,1,1986,3,0.0150815
2,1,1987,3,0.01481275
2,1,1988,3,0.023655
2,1,1989,3,0.01541675
2,1,1990,3,0.015321
2,1,1991,3,0.0118834999999999
2,1,1992,3,0.013912
2,1,1993,3,0.01152425
2,1,1994,3,0.01882225
2,1,1995,3,0.01325075
2,1,1996,3,0.01640275
2,1,1997,3,0.015718
2,1,1998,3,0.02945825
2,1,1999,3,0.03586375
2,1,2000,3,0.0462359999999999
2,1,2001,3,0.063564
2,1,2002,3,0.07379975
2,1,2003,3,0.07841625
2,1,2004,3,0.1011505
2,1,2005,3,0.076764
2,1,2006,3,0.11985775
2,1,2007,3,0.126332
2,1,2008,3,0.108559
2,1,2009,3,0.09249025
2,1,2010,3,0.07167975
2,1,2011,3,0.09471275
2,1,2012,3,0.099263
2,1,2013,3,0.0989975
2,1,2014,3,0.11415825
2,1,2015,3,0.12549875
2,1,2016,3,0.1058035
2,1,2017,3,0.10854775
2,1,2018,3,0.134047
2,1,2019,3,0.101523
2,1,2020,3,0.08844025
2,1,2021,3,0.083937
2,1,2022,3,0.083703
2,1,2023,3,0.0842665
2,1,1952,4,3.75000000002457e-06
2,1,1953,4,1.87500000000118e-05
2,1,1954,4,0.00106650000000003
2,1,1955,4,0.00426275000000004
2,1,1956,4,0.00360325
2,1,1957,4,0.00178850000000003
2,1,1958,4,0.00326375000000001
2,1,1959,4,0.0053455
2,1,1960,4,0.00322225000000004
2,1,1961,4,0.00573250000000003
2,1,1962,4,0.00249250000000001
2,1,1963,4,0.00541675000000003
2,1,1964,4,0.00222500000000003
2,1,1965,4,0.003218
2,1,1966,4,0.00591800000000003
2,1,1967,4,0.00652250000000004
2,1,1968,4,0.00448825000000003
2,1,1969,4,0.00629725000000003
2,1,1970,4,0.00423250000000003
2,1,1971,4,0.00850774999999998
2,1,1972,4,0.0087045
2,1,1973,4,0.00467075
2,1,1974,4,0.00711774999999998
2,1,1975,4,0.00740974999999999
2,1,1976,4,0.01133625
2,1,1977,4,0.00636100000000001
2,1,1978,4,0.004334
2,1,1979,4,0.0116095
2,1,1980,4,0.011858
2,1,1981,4,0.01678
2,1,1982,4,0.01468775
2,1,1983,4,0.00930725000000004
2,1,1984,4,0.01012375
2,1,1985,4,0.01224975
2,1,1986,4,0.0160105
2,1,1987,4,0.01554625
2,1,1988,4,0.0239085
2,1,1989,4,0.0152915
2,1,1990,4,0.0152315
2,1,1991,4,0.0119405
2,1,1992,4,0.01403875
2,1,1993,4,0.01097275
2,1,1994,4,0.01815175
2,1,1995,4,0.01261325
2,1,1996,4,0.01566675
2,1,1997,4,0.01522725
2,1,1998,4,0.02808725
2,1,1999,4,0.034035
2,1,2000,4,0.04447
2,1,2001,4,0.06174925
2,1,2002,4,0.0704775
2,1,2003,4,0.07830225
2,1,2004,4,0.0994405
2,1,2005,4,0.07834525
2,1,2006,4,0.122275
2,1,2007,4,0.13335025
2,1,2008,4,0.1103805
2,1,2009,4,0.09030325
2,1,2010,4,0.070972
2,1,2011,4,0.0924515
2,1,2012,4,0.0979765
2,1,2013,4,0.09715925
2,1,2014,4,0.1105875
2,1,2015,4,0.12257975
2,1,2016,4,0.1014465
2,1,2017,4,0.103318
2,1,2018,4,0.12879025
2,1,2019,4,0.098703
2,1,2020,4,0.0898195
2,1,2021,4,0.0843875
2,1,2022,4,0.08285825
2,1,2023,4,0.085227
2,1,1952,5,2.99999999997524e-06
2,1,1953,5,1.55000000000016e-05
2,1,1954,5,0.00103274999999997
2,1,1955,5,0.00408274999999997
2,1,1956,5,0.00350449999999997
2,1,1957,5,0.00161174999999997
2,1,1958,5,0.00306899999999999
2,1,1959,5,0.00503399999999998
2,1,1960,5,0.00310900000000003
2,1,1961,5,0.00550125000000001
2,1,1962,5,0.00235774999999999
2,1,1963,5,0.00491199999999997
2,1,1964,5,0.00203025000000001
2,1,1965,5,0.00294724999999996
2,1,1966,5,0.00563150000000001
2,1,1967,5,0.00631375000000001
2,1,1968,5,0.00449725000000001
2,1,1969,5,0.00678524999999996
2,1,1970,5,0.00440324999999997
2,1,1971,5,0.00998399999999999
2,1,1972,5,0.00985399999999997
2,1,1973,5,0.00467675000000001
2,1,1974,5,0.00709700000000002
2,1,1975,5,0.00704175000000001
2,1,1976,5,0.01101625
2,1,1977,5,0.00597625000000002
2,1,1978,5,0.00380225000000001
2,1,1979,5,0.0110245
2,1,1980,5,0.01141125
2,1,1981,5,0.01684225
2,1,1982,5,0.01456
2,1,1983,5,0.00906649999999998
2,1,1984,5,0.00987725
2,1,1985,5,0.01117225
2,1,1986,5,0.0154595
2,1,1987,5,0.0148395
2,1,1988,5,0.02213725
2,1,1989,5,0.0138755
2,1,1990,5,0.014011
2,1,1991,5,0.0110789999999999
2,1,1992,5,0.01322725
2,1,1993,5,0.00963449999999999
2,1,1994,5,0.01614875
2,1,1995,5,0.01112675
2,1,1996,5,0.01386675
2,1,1997,5,0.01368225
2,1,1998,5,0.0251567499999999
2,1,1999,5,0.03038775
2,1,2000,5,0.03975475
2,1,2001,5,0.05636
2,1,2002,5,0.06334625
2,1,2003,5,0.07306675
2,1,2004,5,0.091239
2,1,2005,5,0.0736935
2,1,2006,5,0.11583175
2,1,2007,5,0.1289015
2,1,2008,5,0.102819
2,1,2009,5,0.08163725
2,1,2010,5,0.06520375
2,1,2011,5,0.0841685
2,1,2012,5,0.08969425
2,1,2013,5,0.0889445
2,1,2014,5,0.099703
2,1,2015,5,0.11164325
2,1,2016,5,0.09115025
2,1,2017,5,0.09144675
2,1,2018,5,0.11498775
2,1,2019,5,0.0891115
2,1,2020,5,0.083861
2,1,2021,5,0.078749
2,1,2022,5,0.07596175
2,1,2023,5,0.0794272499999999
2,1,1952,6,2.49999999998862e-06
2,1,1953,6,1.22499999999914e-05
2,1,1954,6,0.000984249999999992
2,1,1955,6,0.003825
2,1,1956,6,0.00334799999999999
2,1,1957,6,0.00142824999999999
2,1,1958,6,0.00283749999999999
2,1,1959,6,0.00463524999999998
2,1,1960,6,0.00294374999999999
2,1,1961,6,0.005185
2,1,1962,6,0.0022335
2,1,1963,6,0.00437099999999999
2,1,1964,6,0.00181775000000001
2,1,1965,6,0.00265474999999998
2,1,1966,6,0.00526775000000002
2,1,1967,6,0.00604149999999998
2,1,1968,6,0.0044785
2,1,1969,6,0.00726174999999996
2,1,1970,6,0.00454849999999998
2,1,1971,6,0.01155525
2,1,1972,6,0.01105925
2,1,1973,6,0.00458475
2,1,1974,6,0.00696825000000001
2,1,1975,6,0.00664999999999999
2,1,1976,6,0.010627
2,1,1977,6,0.0055345
2,1,1978,6,0.00326299999999999
2,1,1979,6,0.0103605
2,1,1980,6,0.01091475
2,1,1981,6,0.01677825
2,1,1982,6,0.0142
2,1,1983,6,0.00869175
2,1,1984,6,0.00957975
2,1,1985,6,0.0100215
2,1,1986,6,0.014641
2,1,1987,6,0.013884
2,1,1988,6,0.02012375
2,1,1989,6,0.0123325
2,1,1990,6,0.0126745
2,1,1991,6,0.01012625
2,1,1992,6,0.0124005
2,1,1993,6,0.00827875
2,1,1994,6,0.014071
2,1,1995,6,0.00963575
2,1,1996,6,0.012017
2,1,1997,6,0.0120475
2,1,1998,6,0.022154
2,1,1999,6,0.026673
2,1,2000,6,0.03479325
2,1,2001,6,0.05056925
2,1,2002,6,0.056168
2,1,2003,6,0.06740425
2,1,2004,6,0.0825085
2,1,2005,6,0.06802325
2,1,2006,6,0.10772975
2,1,2007,6,0.12193225
2,1,2008,6,0.09373075
2,1,2009,6,0.0724815
2,1,2010,6,0.05882275
2,1,2011,6,0.0753525
2,1,2012,6,0.08069025
2,1,2013,6,0.0803355
2,1,2014,6,0.08848025
2,1,2015,6,0.10037525
2,1,2016,6,0.08087025
2,1,2017,6,0.07947825
2,1,2018,6,0.10085075
2,1,2019,6,0.079163
2,1,2020,6,0.0768335
2,1,2021,6,0.0722345
2,1,2022,6,0.0685
2,1,2023,6,0.07267875
2,1,1952,7,2.000000000002e-06
2,1,1953,7,1.000000000001e-05
2,1,1954,7,0.000932749999999982
2,1,1955,7,0.00356974999999998
2,1,1956,7,0.00317899999999999
2,1,1957,7,0.00126899999999999
2,1,1958,7,0.00262024999999999
2,1,1959,7,0.0042565
2,1,1960,7,0.00277525000000001
2,1,1961,7,0.00486824999999999
2,1,1962,7,0.00214449999999999
2,1,1963,7,0.00389849999999997
2,1,1964,7,0.00163374999999999
2,1,1965,7,0.0024005
2,1,1966,7,0.00492524999999999
2,1,1967,7,0.00578974999999998
2,1,1968,7,0.00447649999999999
2,1,1969,7,0.00771174999999999
2,1,1970,7,0.00468425
2,1,1971,7,0.01306375
2,1,1972,7,0.01221025
2,1,1973,7,0.00446599999999997
2,1,1974,7,0.00682874999999999
2,1,1975,7,0.00633824999999999
2,1,1976,7,0.0103085
2,1,1977,7,0.00515125
2,1,1978,7,0.00281149999999999
2,1,1979,7,0.00978199999999999
2,1,1980,7,0.010514
2,1,1981,7,0.01673675
2,1,1982,7,0.01382825
2,1,1983,7,0.008327
2,1,1984,7,0.00934499999999999
2,1,1985,7,0.00903175000000001
2,1,1986,7,0.01384275
2,1,1987,7,0.0129725
2,1,1988,7,0.0183335
2,1,1989,7,0.01100075
2,1,1990,7,0.01148775
2,1,1991,7,0.00929350000000001
2,1,1992,7,0.01174225
2,1,1993,7,0.00713924999999999
2,1,1994,7,0.01228725
2,1,1995,7,0.00838499999999998
2,1,1996,7,0.01043225
2,1,1997,7,0.010614
2,1,1998,7,0.01952275
2,1,1999,7,0.02345275
2,1,2000,7,0.030496
2,1,2001,7,0.0454095
2,1,2002,7,0.05003
2,1,2003,7,0.062512
2,1,2004,7,0.07490025
2,1,2005,7,0.06275575
2,1,2006,7,0.099882
2,1,2007,7,0.11474825
2,1,2008,7,0.0853405
2,1,2009,7,0.06456375
2,1,2010,7,0.053096
2,1,2011,7,0.06758875
2,1,2012,7,0.0727555
2,1,2013,7,0.072929
2,1,2014,7,0.07891175
2,1,2015,7,0.0908355
2,1,2016,7,0.07220625
2,1,2017,7,0.0693345
2,1,2018,7,0.08877575
2,1,2019,7,0.0706285
2,1,2020,7,0.07041575
2,1,2021,7,0.066225
2,1,2022,7,0.06193625
2,1,2023,7,0.06655
2,1,1952,8,1.49999999998762e-06
2,1,1953,8,7.74999999997306e-06
2,1,1954,8,0.000881749999999987
2,1,1955,8,0.00333324999999998
2,1,1956,8,0.00300999999999998
2,1,1957,8,0.00113774999999999
2,1,1958,8,0.00242699999999998
2,1,1959,8,0.00392100000000001
2,1,1960,8,0.00261324999999998
2,1,1961,8,0.00456974999999998
2,1,1962,8,0.00208174999999999
2,1,1963,8,0.00350899999999998
2,1,1964,8,0.00148424999999999
2,1,1965,8,0.00219124999999998
2,1,1966,8,0.0046205
2,1,1967,8,0.00556024999999999
2,1,1968,8,0.00447799999999998
2,1,1969,8,0.00808349999999999
2,1,1970,8,0.00478874999999998
2,1,1971,8,0.0143535
2,1,1972,8,0.0131845
2,1,1973,8,0.00433074999999999
2,1,1974,8,0.00668099999999999
2,1,1975,8,0.00609324999999999
2,1,1976,8,0.01004525
2,1,1977,8,0.00483224999999998
2,1,1978,8,0.00245699999999999
2,1,1979,8,0.00929049999999998
2,1,1980,8,0.01019225
2,1,1981,8,0.01667375
2,1,1982,8,0.01345475
2,1,1983,8,0.0079835
2,1,1984,8,0.00915249999999998
2,1,1985,8,0.00822475
2,1,1986,8,0.01310425
2,1,1987,8,0.01214675
2,1,1988,8,0.0168205
2,1,1989,8,0.00992175000000001
2,1,1990,8,0.010487
2,1,1991,8,0.00859799999999999
2,1,1992,8,0.011226
2,1,1993,8,0.00623799999999999
2,1,1994,8,0.01084175
2,1,1995,8,0.0073915
2,1,1996,8,0.00915649999999998
2,1,1997,8,0.00943025
2,1,1998,8,0.01734375
2,1,1999,8,0.0208315
2,1,2000,8,0.02703025
2,1,2001,8,0.04111375
2,1,2002,8,0.04506475
2,1,2003,8,0.05848625
2,1,2004,8,0.068628
2,1,2005,8,0.058148
2,1,2006,8,0.09274625
2,1,2007,8,0.10789025
2,1,2008,8,0.0780605
2,1,2009,8,0.0581005
2,1,2010,8,0.048251
2,1,2011,8,0.061135
2,1,2012,8,0.06616075
2,1,2013,8,0.0668765
2,1,2014,8,0.071204
2,1,2015,8,0.08316125
2,1,2016,8,0.0652624999999999
2,1,2017,8,0.061213
2,1,2018,8,0.07904275
2,1,2019,8,0.06368675
2,1,2020,8,0.06487375
2,1,2021,8,0.060979
2,1,2022,8,0.05644725
2,1,2023,8,0.06128375
2,1,1952,9,1.24999999998043e-06
2,1,1953,9,6.49999999999262e-06
2,1,1954,9,0.000833499999999987
2,1,1955,9,0.00312199999999999
2,1,1956,9,0.00284925
2,1,1957,9,0.00103149999999999
2,1,1958,9,0.00225875
2,1,1959,9,0.003633
2,1,1960,9,0.00246274999999999
2,1,1961,9,0.004297
2,1,1962,9,0.00203624999999999
2,1,1963,9,0.00319325000000001
2,1,1964,9,0.00136475
